 ,X,Y,Angle,Length
1,0.000577198,0.000490062,-175.021644661,0.000268000
2,0.000699559,0.000500568,-174.041209437,0.000278442
3,0.000500568,0.000573490,-174.784136084,0.000675202
4,0.000742200,0.000540737,5.121316511,0.000594410
5,0.000441859,0.000596973,6.901364690,0.000325004
6,0.000571018,0.000599445,-175.532840939,0.000059532
