 ,X,Y,Angle,Length
1,0.000642704,0.000679783,-170.158868240,0.000185725
2,0.000432589,0.000729840,-174.805571092,0.000091870
3,0.000232362,0.000666188,-172.225399472,0.000254502
4,0.000536411,0.000663716,-172.633796107,0.000246823
5,0.000556804,0.000606243,-172.539433874,0.000158368
6,0.000234216,0.000702649,-173.095456943,0.000240230
