 ,X,Y,Angle,Length
1,0.000737256,0.000428264,-83.574841762,0.000207739
2,0.000744672,0.000428882,-84.041209437,0.000278313
3,0.000695233,0.000110001,-80.788973459,0.000070102
4,0.000709447,0.000436915,97.640406761,0.000153305
5,0.000755178,0.000388713,97.191742770,0.000297715
6,0.000654446,0.000176126,-82.316018170,0.000118511
